,item,code,firstCategory,FirstCategoryID,secondCategory,SecondCategoryID
8726,麦富迪猫罐头增肥营养猫零食湿粮幼猫主食罐猫咪零食罐头,1030205000000000000,罐头,75.0,罐头,511.0
8727,普贝斯罐头猫咪怀孕产术后狗绝育恢复增肥营养处方犬湿粮,1030205000000000000,罐头,75.0,罐头,511.0
8728,日清猫罐头白肉猫零食猫罐头成幼猫通用猫湿粮罐,1030205000000000000,罐头,75.0,罐头,511.0
8729,开饭乐鲜肉小方猫罐头猫咪湿粮主食罐成幼猫零食营养增肥罐,1030205000000000000,罐头,75.0,罐头,511.0
8730,竹岛红烧纯牛肉罐头军罐即食熟食方便速食五香牛肉制品食品,1030205000000000000,罐头,75.0,罐头,511.0
8731,麦富迪猫罐头猫零食猫咪主食罐猫湿粮幼猫增肥营养罐头整箱,1030205000000000000,罐头,75.0,罐头,511.0
8732,雪诗雅彩虹猫罐头无谷湿粮天然成幼猫零食混合罐,1030205000000000000,罐头,75.0,罐头,511.0
8733,麦富迪猫咪恋猫罐头白肉汤罐猫湿粮泰国猫零食罐整箱,1030205000000000000,罐头,75.0,罐头,511.0
8734,爱普士猫罐头罐泰国成猫零食湿粮美短英短包邮,1030205000000000000,罐头,75.0,罐头,511.0
8735,佳乐滋银勺猫罐头增肥营养成幼猫湿粮金枪鱼猫咪零食罐主食,1030205000000000000,罐头,75.0,罐头,511.0
8736,梅林糖醋排骨罐头罐家庭冷盘肉类熟食美味即食猪肉香脆酸甜,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8737,凌翔猪肉丸子罐头四喜丸子红烧狮子头熟食饭菜肉类军罐,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8738,带鱼罐头五香香辣海鲜熟食肉类下饭下酒菜混合口味,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8739,红烧牛肉罐头罐装即食午餐肉方便速食户外熟食肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8740,竹岛红烧牛肉罐头罐装五香即食午餐肉户外速食熟食品肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8741,蔡田福佛跳墙海参鲍鱼罐头加热即食私房菜水产肉类半成品食材熟食,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8742,牛肉罐头罐牛肉筋蹄筋方便速食即食熟食品肉类火锅,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8743,红烧牛肉罐头罐装即食午餐肉方便速食户外熟食肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8744,红塔红烧牛肉罐头食品速食方便即食快餐五香零食肉类肉制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8745,红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8746,筋头巴脑牛肉罐头罐牛肉筋蹄筋方便速食即食熟食品肉类火锅,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8747,头牌午餐肉罐头罐火锅涮锅配菜早餐三明治方便速食户外野餐,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8748,包邮老成都江楼牌午餐肉罐头罐肉类速食罐头火锅罐头肉制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8749,包邮一组罐梅林糖醋排骨罐头休闲零食罐头旅,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8750,头牌午餐肉罐头罐火锅涮锅配菜早餐三明治方便速食户外野餐,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8751,红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8752,件包邮巅峰猫罐头宠物猫密鹿肉猫零食猫咪肉类湿粮,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8753,红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8754,竹岛红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8755,红烧牛肉罐头筋头巴脑罐装五香肉制品户外即食熟食肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8756,罐起包邮梅林红焖牛肉罐头休闲零食罐头小吃,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8757,妈妈牛肉罐头即食午餐香辣熟肉饭菜户外红烧方便速食肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8758,竹岛筋头巴脑牛肉罐头罐牛肉筋蹄筋方便速食即食熟食品肉类火锅,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8759,竹岛筋头巴脑牛肉罐头罐牛肉筋踢筋方便速食品即食熟食肉类火锅,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8760,红烧牛肉罐头罐五香即食午餐肉户外罐头速食熟食品肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8761,粮红烧牛肉筋头巴脑罐装即食午餐肉户外罐头速食熟食肉类制,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8762,林家铺子猪肉午餐肉罐头罐整箱食肉类速食火锅火腿饭菜,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8763,粮红烧牛肉筋头巴脑罐装即食午餐肉户外罐头速食熟食肉类制,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8764,竹岛红烧牛肉罐头罐装即食午餐肉方便速食户外熟食肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8765,林家铺子猪肉午餐肉罐头罐健康即食罐装肉,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8766,竹岛红烧牛肉罐头罐装即食午餐肉方便速食户外熟食肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8767,包邮古龙午餐肉猪肉小吃熟食凉菜速食面包火腿肠肉类罐头,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8768,甘竹牌豆豉黄花鱼罐头罐装食肉类拌饭小吃特价,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8769,牛肉罐头即食下饭红烧五香肉类制品午餐户外熟食方便速食品罐装,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8770,红烧牛肉罐头德丰平西府户外即食饭菜拌面速食肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8771,牛肉牛蹄筋罐头熟食食肉类罐头火锅方便速食品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8772,魁牌咖喱牛肉罐头罐户外食肉类罐头包邮,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8773,林家铺子猪肉午餐肉罐头罐涮火锅食肉类休闲速食肉饭菜,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8774,魁牌咖喱牛肉罐头罐户外食肉类罐头盖饭包邮,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8775,红烧牛肉罐头德丰平西府户外即食饭菜拌面速食肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8776,竹岛红烧牛肉罐头罐装五香即食午餐肉户外速食熟食品肉类制品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8777,竹岛红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8778,竹岛红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8779,猪肉午餐肉罐头罐涮火锅食肉类休闲速食肉饭菜,1030205010000000000,罐头,75.0,畜肉类罐头,512.0
8780,梅林糖醋排骨罐头罐家庭冷盘肉类熟食美味即食猪肉香脆酸甜,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8781,凌翔猪肉丸子罐头四喜丸子红烧狮子头熟食饭菜肉类军罐,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8782,带鱼罐头五香香辣海鲜熟食肉类下饭下酒菜混合口味,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8783,红烧牛肉罐头罐装即食午餐肉方便速食户外熟食肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8784,竹岛红烧牛肉罐头罐装五香即食午餐肉户外速食熟食品肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8785,蔡田福佛跳墙海参鲍鱼罐头加热即食私房菜水产肉类半成品食材熟食,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8786,牛肉罐头罐牛肉筋蹄筋方便速食即食熟食品肉类火锅,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8787,红烧牛肉罐头罐装即食午餐肉方便速食户外熟食肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8788,红塔红烧牛肉罐头食品速食方便即食快餐五香零食肉类肉制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8789,红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8790,筋头巴脑牛肉罐头罐牛肉筋蹄筋方便速食即食熟食品肉类火锅,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8791,头牌午餐肉罐头罐火锅涮锅配菜早餐三明治方便速食户外野餐,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8792,包邮老成都江楼牌午餐肉罐头罐肉类速食罐头火锅罐头肉制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8793,包邮一组罐梅林糖醋排骨罐头休闲零食罐头旅,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8794,头牌午餐肉罐头罐火锅涮锅配菜早餐三明治方便速食户外野餐,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8795,红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8796,件包邮巅峰猫罐头宠物猫密鹿肉猫零食猫咪肉类湿粮,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8797,红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8798,竹岛红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8799,红烧牛肉罐头筋头巴脑罐装五香肉制品户外即食熟食肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8800,罐起包邮梅林红焖牛肉罐头休闲零食罐头小吃,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8801,妈妈牛肉罐头即食午餐香辣熟肉饭菜户外红烧方便速食肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8802,竹岛筋头巴脑牛肉罐头罐牛肉筋蹄筋方便速食即食熟食品肉类火锅,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8803,竹岛筋头巴脑牛肉罐头罐牛肉筋踢筋方便速食品即食熟食肉类火锅,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8804,红烧牛肉罐头罐五香即食午餐肉户外罐头速食熟食品肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8805,粮红烧牛肉筋头巴脑罐装即食午餐肉户外罐头速食熟食肉类制,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8806,林家铺子猪肉午餐肉罐头罐整箱食肉类速食火锅火腿饭菜,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8807,粮红烧牛肉筋头巴脑罐装即食午餐肉户外罐头速食熟食肉类制,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8808,竹岛红烧牛肉罐头罐装即食午餐肉方便速食户外熟食肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8809,林家铺子猪肉午餐肉罐头罐健康即食罐装肉,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8810,竹岛红烧牛肉罐头罐装即食午餐肉方便速食户外熟食肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8811,包邮古龙午餐肉猪肉小吃熟食凉菜速食面包火腿肠肉类罐头,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8812,甘竹牌豆豉黄花鱼罐头罐装食肉类拌饭小吃特价,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8813,牛肉罐头即食下饭红烧五香肉类制品午餐户外熟食方便速食品罐装,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8814,红烧牛肉罐头德丰平西府户外即食饭菜拌面速食肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8815,牛肉牛蹄筋罐头熟食食肉类罐头火锅方便速食品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8816,魁牌咖喱牛肉罐头罐户外食肉类罐头包邮,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8817,林家铺子猪肉午餐肉罐头罐涮火锅食肉类休闲速食肉饭菜,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8818,魁牌咖喱牛肉罐头罐户外食肉类罐头盖饭包邮,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8819,红烧牛肉罐头德丰平西府户外即食饭菜拌面速食肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8820,竹岛红烧牛肉罐头罐装五香即食午餐肉户外速食熟食品肉类制品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8821,竹岛红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8822,竹岛红烧牛肉罐头罐装食肉类制品五香牛肉户外熟食方便速食品,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8823,猪肉午餐肉罐头罐涮火锅食肉类休闲速食肉饭菜,1030205020000000000,罐头,75.0,禽肉类罐头,513.0
8824,森库渤海湾下饭带鱼罐头东山岛深海即食红烧鱼罐头电视购物辽宁省,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8825,森渤海湾库下饭五香带鱼罐头辽宁省即食深海中段带鱼大罐电视购物,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8826,蟹黄酱秃黄油蟹黄蟹粉酱拌饭蟹酱即食蟹膏蟹肉罐头装蟹黄油蟹黄膏,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8827,鱼子酱年生西伯利亚鲟鱼籽酱即食黑鱼子酱罐头海鲜寿司水产品,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8828,鱼子酱年生西伯利亚鲟鱼籽酱即食黑鱼子酱罐头海鲜寿司水产品,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8829,鹰金钱金奖豆豉鲮鱼罐头罐即食美食速食饭菜肉罐头鱼食品,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8830,嗷嗷猫麻辣扇贝肉即食罐装海鲜熟食蒜蓉扇贝罐头小吃罐包邮,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8831,鱼家香水浸金枪鱼罐头海鲜低脂健身饭菜熟食即食吞拿鱼,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8832,罐装五香黄花鱼野生香酥即食零食豆豉网红海鲜鱼罐头,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8833,蓝湾水浸金枪鱼罐吞拿鱼金枪鱼罐头低脂健身,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8834,森库渤海湾下饭带鱼罐头即食东山岛深海鱼罐头电视购物同款香辣味,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8835,金枪鱼罐头油浸水浸吞拿鱼海鲜熟食低脂健身即食罐装下饭食品整箱,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8836,三只海豚油津金枪鱼罐头健身餐罐海鲜熟食即食罐装,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8837,台湾新宜兴三明治金枪鱼即食开胃方便小吃下饭鱼罐头罐装,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8838,蓝湾油浸金枪鱼罐头罐吞拿鱼即食下饭,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8839,海大厨鱼罐头即食海鲜下饭带鱼罐头香辣五香带鱼罐头罐,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8840,瑞顿香辣红烧五香带鱼罐头即食饭菜熟食东山岛深海香酥鱼罐头,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8841,五香黄花鱼罐头即食饭菜海鲜熟食即食罐装黄花鱼罐头豆豉鱼,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8842,亚圣斋瓦罐红烧带鱼香辣带鱼五香带鱼罐头即食海鲜鱼肉罐头组合,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8843,闽正冰哥红烧鲍鱼罐头即食鲍鱼海鲜水产罐装非袋装包邮,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8844,五香带鱼罐头麻辣海鲜熟食即食罐装饭菜熟食即食豆豉带鱼罐装,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8845,卡露伽西伯利亚鲟鱼鱼子酱即食鱼籽酱罐头海鲜水产鲟龙科技,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8846,总罐台湾鱼罐头新宜兴黄花鱼豆豉红烧鳗鱼带鱼金枪鱼即食,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8847,鹰金钱豆豉鲮鱼即食下饭罐头肉食品熟食海鲜鱼肉鱼罐头,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8848,怡悦缘杏鲍菇蛤蜊酱麻辣孜然花蛤罐头即食花甲肉熟食海鲜罐,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8849,欧洲橄榄油浸沙丁鱼罐头烟熏即食,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8850,丽仕油浸金枪鱼罐头罐即食吞拿鱼三明治沙拉披萨寿司材料,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8851,鲜得味金枪鱼罐头水浸罐披萨三明治寿司材料即食吞拿鱼,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8852,舟山辣螺酱腌制醉辣螺浆下酒菜罐装生腌海鲜活即食罐头嵊泗,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8853,第二组半价欧洲橄榄油浸沙丁鱼罐头烟熏风味营养即食,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8854,甘竹牌甘竹官方豆豉鲮鱼罐头集锦三种口味熟食鲮鱼肉鱼罐头,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8855,罐装味噌大酱鲭鱼罐头食味增大酱鲭鱼青花鱼罐头罐,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8856,甘竹牌豆豉鲮鱼罐头罐即食下饭熟食鲮鱼肉鱼罐头,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8857,水中港香辣五香组合口味金枪鱼罐头下饭三明治即食吞拿鱼,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8858,油浸吞拿鱼罐头罐金枪鱼罐头搭配即食沙拉健身餐三明治,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8859,秃黄油大闸蟹蟹黄酱拌饭蟹粉酱即食蟹黄油蟹黄蟹黄膏酱蟹蟹肉罐头,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8860,卡露伽鲟鱼鱼子酱即食分享装千岛湖黑鱼籽酱罐头水产品,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8861,广东鸿鑫水产生鲜蟹肉罐头白肉罐头海鲜即食蟹肉,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8862,潮汕玉蕾丁香鱼黄花鱼带鱼马鲛鱼石斑鱼罐头鱼类即食下饭小菜,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8863,鲜得味金枪鱼罐头罐黄豆油浸块状披萨沙拉即食吞拿鱼,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8864,阿尔帝带鱼罐头罐即食海鲜罐装下饭午餐熟食香辣刀鱼速食,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8865,闽星带鱼罐头整箱罐五香带鱼即食海鲜黄豆香酥鱼罐饭菜,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8866,买送香辣鲍鱼罐头开袋麻辣鲍鱼海鲜熟食水产顺丰包邮,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8867,鲱鱼罐头特臭瑞典臭味恶搞原味臭鱼肉原装网红极限挑战快乐大本营,1030205030000000000,罐头,75.0,水产动物类罐头,514.0
8868,正版书籍果蔬罐藏技术应用石军水果罐头蔬菜罐头果酱类罐头生产技术果蔬罐藏保藏原理果蔬罐头卫生标准果蔬罐头深加工技术书,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8869,果蔬罐藏技术应用水果罐头蔬菜罐头果酱类罐头生产技术果蔬罐藏保藏原理果蔬罐头卫生标准果蔬罐头深加工技术正版正货,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8870,果蔬罐藏技术应用果蔬贮藏加工技术果蔬采收商品化处理果蔬贮藏技术书籍水果罐头蔬菜罐头果酱类罐头生产技术工艺,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8871,正版果蔬罐藏技术应用石军水果罐头蔬菜罐头果酱类罐头生产技术果蔬罐藏保藏原理果蔬罐头卫生标准果蔬罐头深加工技术书,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8872,百草味脆马蹄袋荸荠马蹄果冰糖罐头即食蔬菜果干小吃,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8873,梅林草菇罐头即食蔬菜零食下饭罐头菌菇类火锅披萨材料,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8874,蔬菜食品加工工艺配方菜保鲜贮藏腌制酱制叶菜茎菜根菜茄果类原料食品干制盐渍糖渍饮料罐头蔬菜制品食品生产加工技术书籍,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8875,蔬菜食品加工工艺配方以叶菜茎菜根菜茄果类原料食品干制盐渍糖渍饮料罐头食品加工技术菜保鲜贮藏腌制酱制技术教程书籍,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8876,新书蔬菜食品加工工艺配方叶菜茎菜根菜茄果类原料食品干制盐渍糖渍饮料罐头食品加工技术书籍蔬菜制品食品生产加工书籍,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8877,新书蔬菜食品加工工艺配方叶菜茎菜根菜茄果类原料食品干制盐渍糖渍饮料罐头食品加工技术书籍蔬菜制品食品生产加工书籍,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8878,新书蔬菜食品加工工艺配方叶菜茎菜根菜茄果类原料食品干制盐渍糖渍饮料罐头食品加工技术书籍蔬菜制品食品生产加工书籍,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8879,新书蔬菜食品加工工艺配方叶菜茎菜根菜茄果类原料食品干制盐渍糖渍饮料罐头食品加工技术书籍蔬菜制品食品生产加工书籍,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8880,果蔬罐藏技术应用水果罐头蔬菜罐头果酱类罐头生产技术果蔬罐,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8881,果蔬罐藏技术应用水果罐头蔬菜罐头果酱类罐头生产技术果蔬罐藏保藏原理果蔬罐头卫生标准果蔬罐头深加工技术新华正版,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8882,正版书籍果蔬罐藏技术应用石军水果罐头蔬菜罐头果酱类罐头生产技术果蔬罐藏保藏原理果蔬罐头卫生标准果蔬罐头深加工技术书,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8883,正版书籍果蔬罐藏技术应用石军水果罐头蔬菜罐头果酱类罐头生产技术果蔬罐藏保藏原理果蔬罐头卫生标准果蔬罐头深加工技术书,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8884,正版书籍果蔬罐藏技术应用石军水果罐头蔬菜罐头果酱类罐头生产技术果蔬罐藏保藏原理果蔬罐头卫生标准果蔬罐头深加工技术书,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8885,果蔬罐藏技术应用果蔬罐头深加工技术书籍水果罐头蔬菜罐头果酱类罐头生产技术果蔬罐藏保藏原理罐藏容器原料果蔬原料预处理,1030205040000000000,罐头,75.0,蔬菜类罐头,515.0
8886,逗象西米露罐头黄桃酸奶味水果罐头整箱零食新鲜水果菠萝椰果什锦,1030205050000000000,罐头,75.0,水果类罐头,516.0
8887,带澳飞砀山黄桃罐头罐冰糖水新鲜水果罐头食品整箱,1030205050000000000,罐头,75.0,水果类罐头,516.0
8888,新鲜酸奶黄桃西米露水果罐头罐菠萝什锦橘子椰果整箱混合装,1030205050000000000,罐头,75.0,水果类罐头,516.0
8889,新鲜水果罐头混合罐罐每罐克黄桃罐头梨菠萝什锦草莓杨梅,1030205050000000000,罐头,75.0,水果类罐头,516.0
8890,桃食慧斤装新鲜糖水黄桃丁罐头烘焙餐饮水果捞甜品披萨店自助餐,1030205050000000000,罐头,75.0,水果类罐头,516.0
8891,天火乐糖水黄桃罐头罐砀山新鲜水果罐头每罐克开烘焙,1030205050000000000,罐头,75.0,水果类罐头,516.0
8892,网易严选黄桃罐头克罐整箱装即食新鲜水果罐头零食休闲食品,1030205050000000000,罐头,75.0,水果类罐头,516.0
8893,新鲜桃食慧新款克砀山黄桃罐头整箱罐休闲午后食品经典包装,1030205050000000000,罐头,75.0,水果类罐头,516.0
8894,带澳飞黄桃罐头桔子橘子砀山梨糖水荔枝果什锦罐头混合装整箱即食,1030205050000000000,罐头,75.0,水果类罐头,516.0
8895,康发无糖木糖醇黄桃果杯罐头杯新鲜零食果捞整箱,1030205050000000000,罐头,75.0,水果类罐头,516.0
8896,桃壹佰水果罐头罐酸奶黄桃西米露混合装零食整箱新鲜橘子什锦杏,1030205050000000000,罐头,75.0,水果类罐头,516.0
8897,礼盒装芒果西米露水果罐头整箱混合杨枝甘露甜品新鲜葡萄黄桃,1030205050000000000,罐头,75.0,水果类罐头,516.0
8898,丰岛鲜果捞黄桃杯带勺水果软罐头休闲水果点心小零食品,1030205050000000000,罐头,75.0,水果类罐头,516.0
8899,广天罐头黄桃罐头辽宁丹东东港罐糖水黄桃罐头拼箱,1030205050000000000,罐头,75.0,水果类罐头,516.0
8900,真心罐头克罐黄桃橘子山楂水果椰果味包邮大连,1030205050000000000,罐头,75.0,水果类罐头,516.0
8901,兆丰水果罐头新鲜黄桃罐头橘子梨桃罐罐多口味大桶混合装整箱,1030205050000000000,罐头,75.0,水果类罐头,516.0
8902,酸奶西米露水果捞罐头黄桃罐混合装整箱零食新鲜橘子菠萝椰果,1030205050000000000,罐头,75.0,水果类罐头,516.0
8903,家家红水果罐头莲子橘子黄桃葡萄杨梅白桃什锦罐头种口味任选罐,1030205050000000000,罐头,75.0,水果类罐头,516.0
8904,灵果仙儿砀山黄桃罐头罐整箱糖水黄桃罐头水果罐头开批发,1030205050000000000,罐头,75.0,水果类罐头,516.0
8905,沃浓黄桃新鲜水果罐头罐量贩装玻璃瓶装糖水休闲零食整箱零食品,1030205050000000000,罐头,75.0,水果类罐头,516.0
8906,广天罐头丹东什锦草莓苹果混合新鲜水果罐装罐罐罐,1030205050000000000,罐头,75.0,水果类罐头,516.0
8907,新品上市苹果罐头罐装新鲜水果糖水苹果水果罐头砀山,1030205050000000000,罐头,75.0,水果类罐头,516.0
8908,信钻黄桃罐头酸奶罐头水果罐头整箱口味混合装罐多省包邮,1030205050000000000,罐头,75.0,水果类罐头,516.0
8909,杯果秀黄桃果杯水果罐头糖水黄桃罐头整箱黄桃条儿童零食,1030205050000000000,罐头,75.0,水果类罐头,516.0
8910,丰岛鲜果捞白葡萄汁柠檬汁桔子罐头果汁水果黄桃罐头整箱,1030205050000000000,罐头,75.0,水果类罐头,516.0
8911,丹东黑沟毛桃罐头罐装黄桃水蜜桃蛋糕装饰水果罐头,1030205050000000000,罐头,75.0,水果类罐头,516.0
